name_iupac,name_common,name_acronyms,cas,mol_formula,smiles,dD,dP,dH,radius,mw,bp_c,density_g_ml,cf_class,cf_subclass,ghs_hazard,processing_notes
thiazole,Thiazole,,288-47-1,,,20.5,18.8,10.8,,,,,Azoles,Thiazoles,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Azoles | [CAS] CAS 288-47-1 from HSPiP source
thioacetamide,Thioacetamide,,62-55-5,,,17.5,20.6,20.2,,,,,Thioamides,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Thioamides | [CAS] CAS 62-55-5 from HSPiP source
thioacetic acid,Thioacetic Acid,,507-09-5,,,17,6.7,8.9,,,,,Carbothioic S-acids,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carbothioic S-acids | [CAS] CAS 507-09-5 from HSPiP source
thiocyanic acid,Thiocyanic Acid,,463-56-9,,,16.8,8.9,10.9,,,,,Thiocyanates,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Thiocyanates | [CAS] CAS 463-56-9 from HSPiP source
thiodiethylenglycol,Thiodiethylenglycol,,111-48-8,,,17.3,8.8,19.8,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 111-48-8 from HSPiP source
thioglycolic acid (mercapto acetic acid),Thioglycolic Acid (Mercapto Acetic Acid),,68-11-1,,,16,13.5,20,,,,,Carboxylic acids and derivatives,Carboxylic acids,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carboxylic acids and derivatives | [CAS] CAS 68-11-1 from HSPiP source
thionyl chloride,Thionyl Chloride,,7719-09-07 00:00:00,,,16.9,6.4,6.1,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 7719-09-07 00:00:00 from HSPiP source
thiophene,Thiophene,,110-02-1,,,18.9,2.4,7.8,,,,,Heteroaromatic compounds,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Heteroaromatic compounds | [CAS] CAS 110-02-1 from HSPiP source
thiophenol,Thiophenol,,108-98-5,,,20,4.5,10.3,,,,,Thiophenols,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Thiophenols | [CAS] CAS 108-98-5 from HSPiP source
thiourea,Thiourea,,62-56-6,,,20,19.4,14.8,,,,,Thioureas,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Thioureas | [CAS] CAS 62-56-6 from HSPiP source
thiourea from urea min sphere,Thiourea From Urea Min Sphere,,62-56-6,,,18,15,12,,,,,Thioureas,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Thioureas | [CAS] CAS 62-56-6 from HSPiP source
thymine,Thymine,,65-71-4,,,19,20.5,13,,,,,Diazines,Pyrimidines and pyrimidine derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Diazines | [CAS] CAS 65-71-4 from HSPiP source
thymol,Thymol,,89-83-8,,,19,4.5,10.8,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 89-83-8 from HSPiP source
tigaldehyde,Tigaldehyde,,497-03-0,,,16.2,12.9,6.8,,,,,Organooxygen compounds,Carbonyl compounds,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 497-03-0 from HSPiP source
toluene,Toluene,,108-88-3,,,18,1.4,2,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 108-88-3 from HSPiP source
tolylene diisocyanate,Tolylene Diisocyanate,,86-91-9,,,19.3,7.9,6.1,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 86-91-9 from HSPiP source
trans-cinnamaldehyde,Trans-Cinnamaldehyde,,14371-10-9,,,19.4,12.4,6.2,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 14371-10-9 from HSPiP source
trans-crotononitrile,Trans-Crotononitrile,,627-26-9,,,16.4,18.8,5.5,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 627-26-9 from HSPiP source
tri-n-butyl acetyl citrate,Tri-n-Butyl Acetyl Citrate,,77-90-7,,,16.7,2.5,7.4,,,,,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carboxylic acids and derivatives | [CAS] CAS 77-90-7 from HSPiP source
tri-n-butyl borate,Tri-n-Butyl Borate,,688-74-4,,,16.7,1.8,4.6,,,,,Organic oxoanionic compounds,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organic oxoanionic compounds | [CAS] CAS 688-74-4 from HSPiP source
tri-n-butyl citrate,Tri-n-Butyl Citrate,,77-94-1,,,16.6,3.8,10.1,,,,,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carboxylic acids and derivatives | [CAS] CAS 77-94-1 from HSPiP source
tri-n-butyl phosphate,Tri-n-Butyl Phosphate,,126-73-8,,,16.3,6.3,4.3,,,,,Organic phosphoric acids and derivatives,Phosphate esters,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organic phosphoric acids and derivatives | [CAS] CAS 126-73-8 from HSPiP source
trichloroacetic acid,Trichloroacetic Acid,,76-03-9,,,18.3,7,13,,,,,Carboxylic acids and derivatives,Alpha-halocarboxylic acids and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carboxylic acids and derivatives | [CAS] CAS 76-03-9 from HSPiP source
trichloroacetonitrile,Trichloroacetonitrile,MeCN; ACN,545-06-2,,,16.4,7.4,6.1,,,,,Organonitrogen compounds,Organic cyanides,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organonitrogen compounds | [NAME] Acronyms: MeCN; ACN | [CAS] CAS 545-06-2 from HSPiP source
trichlorobiphenyl,Trichlorobiphenyl,,55702-46-0,,,19.2,5.3,4.1,,,,,Benzene and substituted derivatives,Biphenyls and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Benzene and substituted derivatives | [CAS] CAS 55702-46-0 from HSPiP source
trichloroethylene,Trichloroethylene,,79-01-6,,,18,3.1,5.3,,,,,Vinyl halides,Vinyl chlorides,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Vinyl halides | [CAS] CAS 79-01-6 from HSPiP source
trichloromethylsilane,Trichloromethylsilane,,75-79-6,,,16.5,6.6,3.5,,,,,Organometalloid compounds,Organosilicon compounds,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organometalloid compounds | [CAS] CAS 75-79-6 from HSPiP source
trichlorosilane,Trichlorosilane,,10025-78-2,,,14.2,3.6,3.8,,,,,Metalloid salts,Metalloid chlorides,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Metalloid salts | [CAS] CAS 10025-78-2 from HSPiP source
triclosan,Triclosan,,3380-34-5,,,20,7.7,10,,,,,Benzene and substituted derivatives,Diphenylethers,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Benzene and substituted derivatives | [CAS] CAS 3380-34-5 from HSPiP source
tricresyl phosphate,Tricresyl Phosphate,,1330-78-5,,,19,12.3,4.5,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 1330-78-5 from HSPiP source
tridecyl alcohol,Tridecyl Alcohol,,112-70-9,,,16.2,3.1,9,,,,,Fatty Acyls,Fatty alcohols,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Fatty Acyls | [CAS] CAS 112-70-9 from HSPiP source
triethanolamine,Triethanolamine,,102-71-6,,,17.3,7.6,21,,,,,Organonitrogen compounds,Amines,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organonitrogen compounds | [CAS] CAS 102-71-6 from HSPiP source
triethyl citrate,Triethyl Citrate,,77-93-0,,,16.5,4.9,12,,,,,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carboxylic acids and derivatives | [CAS] CAS 77-93-0 from HSPiP source
triethylamine,Triethylamine,TEA; Et3N,121-44-8,,,15.5,0.4,1,,,,,Organonitrogen compounds,Amines,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organonitrogen compounds | [NAME] Acronyms: TEA; Et3N | [CAS] CAS 121-44-8 from HSPiP source
triethylene glycol,Triethylene Glycol,TEG,112-27-6,,,16,12.5,18.6,,,,,Organooxygen compounds,Ethers,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [NAME] Acronyms: TEG | [CAS] CAS 112-27-6 from HSPiP source
triethylene glycol monomethyl ether,Triethylene Glycol Monomethyl Ether,,112-35-6,,,16.2,7.6,12.5,,,,,Organooxygen compounds,Ethers,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 112-35-6 from HSPiP source
triethylene glycol monooleyl ether,Triethylene Glycol Monooleyl Ether,,5274-66-8,,,16,3.1,8.4,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 5274-66-8 from HSPiP source
triethylphosphate,Triethylphosphate,,78-40-0,,,16.7,11.4,9.2,,,,,Organic phosphoric acids and derivatives,Phosphate esters,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organic phosphoric acids and derivatives | [CAS] CAS 78-40-0 from HSPiP source
trifluoroacetic acid,Trifluoroacetic Acid,TFA,76-05-1,,,15.6,9.7,11.4,,,,,Carboxylic acids and derivatives,Alpha-halocarboxylic acids and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carboxylic acids and derivatives | [NAME] Acronyms: TFA | [CAS] CAS 76-05-1 from HSPiP source
trifluoromethane (freon 23),Trifluoromethane (Freon 23),,75-46-7,,,14.4,8.7,6.3,,,,,Alkyl halides,Halomethanes,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Alkyl halides | [CAS] CAS 75-46-7 from HSPiP source
triisononyl trimellilate,Triisononyl Trimellilate,,53894-23-8,,,16.6,5.7,2.2,,,,,Benzene and substituted derivatives,Benzoic acids and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Benzene and substituted derivatives | [CAS] CAS 53894-23-8 from HSPiP source
triisooctyl trimellitate,Triisooctyl Trimellitate,,27251-75-8,,,16.6,6,2.5,,,,,Benzene and substituted derivatives,Benzoic acids and derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Benzene and substituted derivatives | [CAS] CAS 27251-75-8 from HSPiP source
trimethyl amine,Trimethyl Amine,,75-50-3,,,14.6,3.4,1.8,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 75-50-3 from HSPiP source
trimethylbenzene,Trimethylbenzene,,95-63-6,,,18,1,1,,,,,Benzene and substituted derivatives,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Benzene and substituted derivatives | [CAS] CAS 95-63-6 from HSPiP source
trimethylene sulfide,Trimethylene Sulfide,,287-27-4,,,18.8,7.8,9.4,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 287-27-4 from HSPiP source
trimethylphosphate,Trimethylphosphate,,512-56-1,,,15.7,10.5,10.2,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 512-56-1 from HSPiP source
trinitromethane,Trinitromethane,,517-25-9,,,15.5,10.3,7.3,,,,,Orthocarboxylic acid derivatives,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Orthocarboxylic acid derivatives | [CAS] CAS 517-25-9 from HSPiP source
trinitrotoluene (tnt) (dm),Trinitrotoluene (TNT) (DM),,118-96-7,,,19.5,3.5,4.4,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 118-96-7 from HSPiP source
trinitrotoluene (tnt) (g.c.),Trinitrotoluene (TNT) (G.C.),,118-96-7,,,19.5,10,4.5,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 118-96-7 from HSPiP source
trioctyl phosphate,Trioctyl Phosphate,,1806-54-8,,,16.2,5.9,4.2,,,,,Organic phosphoric acids and derivatives,Phosphate esters,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organic phosphoric acids and derivatives | [CAS] CAS 1806-54-8 from HSPiP source
triphenyl phosphate,Triphenyl Phosphate,,115-86-6,,,20.1,6.4,6.8,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 115-86-6 from HSPiP source
tripropylene glycol monomethyl ether,Tripropylene Glycol Monomethyl Ether,,30373-82-1,,,15.3,5.5,10.4,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 30373-82-1 from HSPiP source
urea for ro equal 19.4,Urea For Ro Equal 19.4,,57-13-6,,,20.9,18.7,26.4,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 57-13-6 from HSPiP source
urea min sphere,Urea Min Sphere,,57-13-6,,,17.6,17.3,16,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 57-13-6 from HSPiP source
valeronitrile,Valeronitrile,,110-59-8,,,15.3,11,4.8,,,,,Organonitrogen compounds,Organic cyanides,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organonitrogen compounds | [CAS] CAS 110-59-8 from HSPiP source
vanillin (4-hydroxy-3-methoxy benzaldehy,Vanillin (4-Hydroxy-3-Methoxy Benzaldehy,,121-33-5,,,19.4,9.8,11.2,,,,,Phenols,Methoxyphenols,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Phenols | [CAS] CAS 121-33-5 from HSPiP source
vinyl 2-chloro ethyl ether,Vinyl 2-Chloro Ethyl Ether,,110-75-8,,,16.3,6.7,5.8,,,,,Organochlorides,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organochlorides | [CAS] CAS 110-75-8 from HSPiP source
vinyl 2-ethylhexyl ether,Vinyl 2-Ethylhexyl Ether,,103-44-6,,,15.6,3.4,4.2,,,,,Organooxygen compounds,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 103-44-6 from HSPiP source
vinyl 2-methoxy ethyl ether,Vinyl 2-Methoxy Ethyl Ether,,1663-35-0,,,15.9,6.7,6.8,,,,,Organooxygen compounds,Ethers,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 1663-35-0 from HSPiP source
vinyl acetate,Vinyl Acetate,,108-05-4,,,16,7.2,5.9,,,,,Carboxylic acids and derivatives,Carboxylic acid derivatives,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Carboxylic acids and derivatives | [CAS] CAS 108-05-4 from HSPiP source
vinyl acetylene,Vinyl Acetylene,,689-97-4,,,16,1.7,8,,,,,Unsaturated hydrocarbons,Enynes,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Unsaturated hydrocarbons | [CAS] CAS 689-97-4 from HSPiP source
vinyl allyl ether,Vinyl Allyl Ether,,3917-15-5,,,14.9,6.5,5.3,,,,,Organooxygen compounds,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 3917-15-5 from HSPiP source
vinyl amine,Vinyl Amine,,593-67-9,,,15.7,7.2,11.8,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 593-67-9 from HSPiP source
vinyl butyl carbitol,Vinyl Butyl Carbitol,,NA,,,16,5,6,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS NA from HSPiP source
vinyl butyl ether,Vinyl Butyl Ether,,111-34-2,,,15.2,4.1,5.1,,,,,Organooxygen compounds,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 111-34-2 from HSPiP source
vinyl butyl sulfide,Vinyl Butyl Sulfide,,4789-70-2,,,16,5,5.4,,,,,Thioethers,Thioenol ethers,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Thioethers | [CAS] CAS 4789-70-2 from HSPiP source
vinyl butyrate,Vinyl Butyrate,,123-20-6,,,15.6,3.9,6.9,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 123-20-6 from HSPiP source
vinyl carbitol,Vinyl Carbitol,,929-37-3,,,16.3,7.5,13.8,,,,,Organooxygen compounds,Ethers,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 929-37-3 from HSPiP source
vinyl chloride,Vinyl Chloride,,75-01-4,,,16,6.5,2.4,,,,,Vinyl halides,Vinyl chlorides,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Vinyl halides | [CAS] CAS 75-01-4 from HSPiP source
vinyl crotonate,Vinyl Crotonate,,14861-06-4,,,15.9,5,9,,,,,Fatty Acyls,Fatty acid esters,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Fatty Acyls | [CAS] CAS 14861-06-4 from HSPiP source
vinyl ether,Vinyl Ether,,109-93-3,,,14.8,4.2,5.8,,,,,Organooxygen compounds,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 109-93-3 from HSPiP source
vinyl ethyl carbitol,Vinyl Ethyl Carbitol,,10143-53-0,,,15.9,6,6.6,,,,,Organooxygen compounds,Ethers,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire from cache: Organooxygen compounds | [CAS] CAS 10143-53-0 from HSPiP source
vinyl ethyl sulfide,Vinyl Ethyl Sulfide,,627-50-9,,,16.4,5.8,6.3,,,,,,,,[NAME] name_iupac: no pipeline enrichment; using lowercase common name | [CLASS] ClassyFire not available | [CAS] CAS 627-50-9 from HSPiP source
