name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
Perfluoropentane (PFC 5050),678-26-2,,,11.3,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
Phenetole (Ethyl Phenyl Ether),103-73-1,,,18.4,4.5,4.0,,,,127.3,ether,,0.55,2,hansen_a1,,
Phenol,108-95-2,,,18.0,5.9,14.9,,,,87.5,alcohol,,0.55,2,hansen_a1,,
Phenoxyethanol (ethylene glycol monophenyl ether),122-99-6,,C8H10O2,17.8,5.7,14.3,138.16,,,125.3,alcohol,,0.55,2,accudyne_solvents,,
Phenyl Acetate,122-79-2,,,19.8,5.2,6.4,,,,126.9,ester,,0.55,2,hansen_a1,,
Phenyl Acetonitrile,140-29-4,,,19.5,12.3,3.8,,,,114.9,nitrile,,0.55,2,hansen_a1,,
Phenyl Acetylene,536-74-3,,,18.8,2.8,4.0,,,,109.1,aromatic,,0.55,2,hansen_a1,,
Phenylhydrazine,100-63-0,,,20.4,6.5,14.0,,,,98.5,aromatic,,0.55,2,hansen_a1,,
Phosgene,75-44-5,,,16.4,5.3,5.3,,,,71.7,other,,0.55,2,hansen_a1,,
Phosphoric Acid,7664-38-2,,,14.7,18.6,26.8,,,,52.8,acid,,0.55,2,hansen_a1,,
Phosphorous Oxychloride,10025-87-3,,,18.1,9.3,0.0,,,,,halogenated,,0.4,1,hspip_solvents,,
Phosphorous Oxychloride (Phosphoryl,,,,18.1,9.3,0.0,,,,93.2,halogenated,,0.25,1,hansen_a1,,
Phosphorus Trichloride,7719-12-2,,,18.4,3.6,0.0,,,,87.3,halogenated,,0.55,2,hansen_a1,,
Phthalic Anhydride,85-44-9,,,20.6,20.1,10.1,,,,96.8,other,,0.55,2,hansen_a1,,
"Picric Acid (2,4,6-Trinitrophenol)",88-89-1,,,19.2,7.0,6.0,,,,130.0,alcohol,,0.55,2,hansen_a1,,
Pine Oil,8006-88-0,,,15.6,3.0,9.8,,,,155.0,other,,0.55,2,hansen_a1,,
Piperazine,110-85-0,,,18.1,5.6,8.0,,,,97.9,amine,,0.55,2,hansen_a1,,
Piperidine,110-89-4,,,17.6,4.5,8.9,,,,98.9,amine,,0.55,2,hansen_a1,,
Propane,74-98-6,,,13.4,0.0,0.0,,,,89.5,hydrocarbon,,0.55,2,hansen_a1,,
Propargyl Acetate,627-09-8,,,16.3,5.2,8.3,,,,98.8,ester,,0.55,2,hansen_a1,,
Propargylaldehyde,624-67-9,,,16.2,11.9,8.7,,,,60.0,aldehyde,,0.55,2,hansen_a1,,
Propionaldehyde,123-38-6,,,15.3,11.1,6.9,,,,73.4,aldehyde,,0.55,2,hansen_a1,,
"Propionaldehyde-2,3-Epoxy",765-34-4,,,17.5,13.4,9.8,,,,63.2,aldehyde,,0.55,2,hansen_a1,,
Propionamide,79-05-0,,,16.7,9.8,11.5,,,,78.9,other,,0.55,2,hansen_a1,,
Propionic Acid,79-09-4,,,14.7,5.3,12.4,,,,75.0,acid,,0.55,2,hansen_a1,,
Propionic Anhydride,123-62-6,,,16.2,10.0,8.7,,,,129.4,other,,0.55,2,hansen_a1,,
Propionitrile,107-12-0,,,15.3,14.3,5.5,,,,70.9,nitrile,,0.55,2,hansen_a1,,
Propionylchloride,79-03-8,,,16.1,10.3,5.3,,,,86.9,halogenated,,0.55,2,hansen_a1,,
Propyl acetate (propyl ethanoate),109-60-4,,C5H10O2,15.3,4.3,7.6,102.13,,,115.3,ester,,0.55,2,accudyne_solvents,,
Propyl Amine,107-10-8,,,16.9,4.9,8.6,,,,83.0,amine,,0.55,2,hansen_a1,,
Propyl Chloride,540-54-5,,,16.0,7.8,2.0,,,,88.1,halogenated,,0.55,2,hansen_a1,,
Propyl Formate,110-74-7,,,15.5,7.1,8.6,,,,97.9,ester,,0.55,2,hansen_a1,,
Propyl Methacrylate,2210-28-8,,,15.5,6.3,6.6,,,,158.8,ester,,0.55,2,hansen_a1,,
Propylene,115-07-1,,,15.1,1.6,1.5,,,,68.8,other,,0.55,2,hansen_a1,,
Propylene carbonate,108-32-7,,C4H6O3,20.0,18.0,4.1,102.09,,,85.0,ester,,0.7,3,accudyne_solvents,,
Propylene Chlorohydrin,127-00-4,,,16.8,9.8,15.3,,,,85.4,halogenated,,0.55,2,hansen_a1,,
Propylene Glycol,,,,16.8,9.4,23.3,,,,73.6,alcohol,,0.25,1,hansen_a1,,
Propylene Glycol Mono-t-Butyl Ether,57018-52-7,,,15.3,6.1,10.8,,,,151.6,alcohol,,0.55,2,hansen_a1,,
Propylene Glycol Monob utyl Ether,5131-66-8,,,15.3,4.5,9.2,,,,132.0,alcohol,,0.55,2,hansen_a1,,
Propylene Glycol Monoeth yl Ether,1569-02-4,,,15.7,6.5,10.5,,,,115.6,alcohol,,0.55,2,hansen_a1,,
Propylene Glycol Monoethyl Ether Acetate,54839-24-6,,,15.6,6.3,7.7,,,,,alcohol,,0.4,1,hspip_solvents,,
Propylene Glycol Monoisob utyl Ether,23436-19-3,,,15.1,4.7,9.8,,,,132.2,alcohol,,0.55,2,hansen_a1,,
Propylene Glycol Monoisoprop yl Ether,3944-36-3,,,15.5,6.1,11.0,,,,134.6,alcohol,,0.55,2,hansen_a1,,
Propylene Glycol Monometh yl Ether,107-98-2,,,15.6,6.3,11.6,,,,93.8,alcohol,,0.55,2,hansen_a1,,
Propylene Glycol Monomethyl Ether Acetate,108-65-6,,,15.6,5.6,9.8,,,,,alcohol,,0.4,1,hspip_solvents,,
Propylene Glycol Monophen yl Ether,770-35-4,,,17.4,5.3,11.5,,,,143.2,alcohol,,0.55,2,hansen_a1,,
Propylene Glycol Monoprop yl Ether,1569-01-3,,,15.8,7.0,9.2,,,,130.3,alcohol,,0.55,2,hansen_a1,,
Propylene Imine (2-Methyl Aziridine),75-55-8,,,18.1,8.4,6.5,,,,71.2,other,,0.55,2,hansen_a1,,
Propylene Oxide,75-56-9,,,15.2,8.6,6.7,,,,67.6,other,,0.55,2,hansen_a1,,
Propynonitrile,1070-71-9,,,15.5,17.0,6.3,,,,62.5,nitrile,,0.55,2,hansen_a1,,
Pulegone,89-82-7,,,17.5,8.9,5.5,,,,162.9,other,,0.55,2,hansen_a1,,
Purine,120-73-0,,,20.5,11.7,14.2,,,,,other,,0.4,1,hspip_solvents,,
Pyrazole,288-13-1,,,20.2,10.4,12.4,,,,68.1,other,,0.55,2,hansen_a1,,
Pyridazine,289-80-5,,,20.2,17.4,11.7,,,,72.6,other,,0.55,2,hansen_a1,,
Pyridine,110-86-1,,C5H5N,19.0,8.8,5.9,79.1,,,80.9,amine,,0.7,3,accudyne_solvents,,
Pyrimidine,289-95-2,,,20.5,9.4,11.3,,,,,other,,0.4,1,hspip_solvents,,
"Pyrogallol (1,2,3-Trihydroxybenzene)",87-66-1,,,20.7,10.7,21.1,,,,87.0,aromatic,,0.55,2,hansen_a1,,
Pyrrole,109-97-7,,,19.2,7.4,6.7,,,,69.2,heterocyclic,,0.55,2,hansen_a1,,
Pyrrolidine,123-75-1,,,17.9,6.5,7.4,,,,83.5,other,,0.55,2,hansen_a1,,
Pyruvonitrile,631-57-2,,,15.9,18.9,8.0,,,,70.9,nitrile,,0.55,2,hansen_a1,,
Quinine,130-95-0,,,19.0,6.6,11.0,,,,310.7,other,,0.55,2,hansen_a1,,
Quinoline,91-22-5,,,19.8,5.6,5.7,,,,118.0,heterocyclic,,0.55,2,hansen_a1,,
Saccharin,81-07-2,,,21.0,13.9,8.8,,,,206.8,other,,0.55,2,hansen_a1,,
Salicylaldehyde,90-02-8,,,19.4,10.7,14.7,,,,104.6,aldehyde,,0.55,2,hansen_a1,,
Salicylic Acid,69-72-7,,,19.4,10.1,17.4,,,,95.7,acid,,0.55,2,hansen_a1,,
Sebacic Acid,111-20-6,,,17.1,7.1,11.7,,,,167.6,acid,,0.55,2,hansen_a1,,
Sec-Butyl Acetate,105-46-4,,,15.0,3.7,7.6,,,,133.6,ester,,0.55,2,hansen_a1,,
Serotonin,50-67-9,,,18.0,8.2,14.4,,,,144.4,other,,0.55,2,hansen_a1,,
Sinapyl Alcohol,537-33-7,,,19.2,7.3,16.1,,,,194.6,alcohol,,0.55,2,hansen_a1,,
Skatole,83-34-1,,,20.0,7.1,6.2,,,,122.6,other,,0.55,2,hansen_a1,,
Spermidin,124-20-9,,,16.7,11.2,12.0,,,,155.6,other,,0.55,2,hansen_a1,,
Stearic Acid,57-11-4,,,16.3,3.3,5.5,,,,326.0,acid,,0.55,2,hansen_a1,,
Styrene (phenylethene),100-42-5,,C8H8,18.6,1.0,4.1,104.15,,,115.6,aromatic,,0.7,3,accudyne_solvents,,
Styrene Oxide (Phen yl Oxirane),96-09-3,,,19.4,5.8,6.6,,,,114.2,aromatic,,0.55,2,hansen_a1,,
Succinaldehyde (Butanedial),638-37-9,,,16.8,9.8,10.5,,,,81.2,hydrocarbon,,0.55,2,hansen_a1,,
Succinic Anhydride,108-30-5,,,18.6,19.2,16.6,,,,66.8,other,,0.55,2,hansen_a1,,
Succinonitrile,110-61-2,,,17.9,16.2,7.9,,,,81.2,nitrile,,0.55,2,hansen_a1,,
Sulfanilamide,63-74-1,,,20.0,19.5,10.7,,,,159.5,other,,0.55,2,hansen_a1,,
Sulfolane,126-33-0,,,20.3,18.2,10.9,,,,95.7,sulfoxide,,0.55,2,hansen_a1,,
Sulfur Dicyanide,627-52-1,,,18.1,13.5,0.0,,,,60.0,nitrile,,0.55,2,hansen_a1,,
Sulfur Dioxide,7446-09-5,,,15.8,8.4,10.0,,,,44.0,other,,0.55,2,hansen_a1,,
Sulfuryl Chloride,7791-25-5,,,17.6,7.2,0.0,,,,81.0,halogenated,,0.55,2,hansen_a1,,
t-Butyl Acetate,540-88-5,,,15.0,3.7,6.0,,,,,ester,,0.4,1,hspip_solvents,,
t-Butyl Alcohol,75-65-0,,,15.2,5.1,14.7,,,,95.8,alcohol,,0.55,2,hansen_a1,,
Terephthalic Acid,100-21-0,,,18.8,6.1,10.7,,,,166.0,acid,,0.55,2,hansen_a1,,
tert-Butyl Acetate,,,,15.4,6.2,6.2,,,,134.1,ester,,0.25,1,hansen_a1,,
Tetrabromo Bisphenol A,79-94-7,,,20.2,9.1,13.8,,,,249.5,alcohol,,0.55,2,hansen_a1,,
Tetrachloroethylene,127-18-4,,,18.3,5.7,0.0,,,,101.2,halogenated,,0.55,2,hansen_a1,,
Tetrachloromethane (carbon tetrachloride),56-23-5,,CCl4,16.1,8.3,0.0,153.82,,,97.1,halogenated,,0.7,3,accudyne_solvents,,
Tetraethylorthosilicate,78-10-4,,,13.9,4.3,0.6,,,,224.0,other,,0.55,2,hansen_a1,,
Tetrahydrofuran,109-99-9,,C4H8O,16.8,5.7,8.0,72.11,,,81.7,ether,,0.7,3,accudyne_solvents,,
Tetrahydrofurfuryl Alcohol,97-99-4,,,17.8,8.2,10.2,,,,97.0,alcohol,,0.55,2,hansen_a1,,
Tetrahydronaphthalene,119-64-2,,,19.6,2.0,2.9,,,,136.0,aromatic,,0.55,2,hansen_a1,,
Tetrahydropyran,142-68-7,,,16.4,6.3,6.0,,,,97.8,ether,,0.55,2,hansen_a1,,
Tetrahydrothiapyran,1613-51-0,,,18.5,6.3,8.9,,,,103.6,other,,0.55,2,hansen_a1,,
Tetramethylene Sulfid,,,,18.6,6.7,9.1,,,,88.3,other,,0.25,1,hansen_a1,,
Tetramethylene Sulfide,110-01-0,,,18.6,6.7,6.0,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Tetramethylene Sulfone (Sulfolane),,,,20.3,18.2,10.9,,,,95.7,sulfoxide,,0.25,1,hansen_a1,,
Tetramethylene Sulfoxide,1600-44-8,,,18.2,11.0,9.1,,,,90.0,sulfoxide,,0.55,2,hansen_a1,,
Tetramethylurea,632-22-4,,,16.7,8.2,11.0,,,,120.4,other,,0.55,2,hansen_a1,,
Tetranitromethane,509-14-8,,,15.5,9.9,7.5,,,,119.7,nitro,,0.55,2,hansen_a1,,
Thiacyclopropane,420-12-2,,,19.3,9.1,5.0,,,,58.0,hydrocarbon,,0.4,1,hansen_a1,,
Thiazole,288-47-1,,,20.5,18.8,10.8,,,,70.9,heterocyclic,,0.55,2,hansen_a1,,
Thioacetamide,62-55-5,,,17.5,20.6,20.2,,,,75.0,amide,,0.55,2,hansen_a1,,
Thioacetic Acid,507-09-5,,,17.0,6.7,8.9,,,,71.5,acid,,0.55,2,hansen_a1,,
Thiocyanic Acid,463-56-9,,,16.8,8.9,10.9,,,,51.7,acid,,0.55,2,hansen_a1,,
Thiodiethylenglycol,111-48-8,,,17.3,8.8,19.8,,,,103.6,alcohol,,0.55,2,hansen_a1,,
Thioglycolic Acid (Mercapto Acetic,,,,16.0,8.6,14.8,,,,69.5,alcohol,,0.25,1,hansen_a1,,
Thioglycolic Acid (Mercapto Acetic Acid),68-11-1,,,16.0,13.5,20.0,,,,,alcohol,,0.4,1,hspip_solvents,,
Thionyl Chloride,7719-09-7,,,16.9,6.2,5.9,,,,79.0,halogenated,,0.55,2,hansen_a1,,
Thiophene,110-02-1,,,18.9,2.4,7.8,,,,79.0,heterocyclic,,0.55,2,hansen_a1,,
Thiophenol,108-98-5,,,20.0,4.5,10.3,,,,102.4,alcohol,,0.55,2,hansen_a1,,
Thiourea,62-56-6,,,20.0,21.7,14.8,,,,72.8,other,,0.7,3,hansen_a1,,
Thymine,65-71-4,,,19.0,20.5,13.0,,,,,other,,0.4,1,hspip_solvents,,
Thymol,89-83-8,,,19.0,4.5,10.8,,,,166.9,terpene,,0.55,2,hansen_a1,,
Tigaldehyde,497-03-0,,,16.2,12.9,6.8,,,,96.6,aldehyde,,0.55,2,hansen_a1,,
Toluene,08-88-3,,C7H81,18.0,1.4,2.0,92.13,,,106.8,aromatic,,0.7,3,accudyne_solvents,,
Tolylene Diisocyanate,86-91-9,,,19.3,7.9,6.1,,,,143.5,other,,0.55,2,hansen_a1,,
trans-Cinnamaldehyde,14371-10-9,,,19.4,12.4,6.2,,,,125.9,aldehyde,,0.55,2,hansen_a1,,
Trans-Crotononitrile,627-26-9,,,16.4,18.8,5.5,,,,81.4,nitrile,,0.55,2,hansen_a1,,
Trans-Decahydronaphthalene,493-02-7,,,18.0,0.0,0.0,,,,156.9,aromatic,,0.55,2,hansen_a1,,
Tri Butyl Phosphate,,,,16.3,6.3,4.3,,,,274.0,other,,0.25,1,hansen_a1,,
Tri-n-Butyl Acetyl Citrate,77-90-7,,,16.7,2.5,7.4,,,,384.3,ester,,0.55,2,hansen_a1,,
Tri-n-Butyl Borate,688-74-4,,,16.7,1.8,4.6,,,,269.7,other,,0.55,2,hansen_a1,,
Tri-n-Butyl Citrate,77-94-1,,,16.6,3.8,10.1,,,,345.5,ester,,0.55,2,hansen_a1,,
Tri-n-Butyl Phosphate,126-73-8,,,16.3,6.3,4.3,,,,,other,,0.4,1,hspip_solvents,,
"Triacetin (1,2,3-Propanetriol Triacetate) Acetic acid 2-acetoxy-1-",,,,16.5,4.5,9.1,,,,188.2,ester,,0.25,1,hansen_a1,,
Tribromo Ethylene,,,,18.3,9.4,8.0,,,,97.8,halogenated,,0.25,1,hansen_a1,,
Trichloro-Methyl-Silane,75-79-6,,,16.5,6.6,3.5,,,,117.4,halogenated,,0.55,2,hansen_a1,,
Trichloroacetic Acid,76-03-9,,,18.3,5.8,11.4,,,,100.2,acid,,0.55,2,hansen_a1,,
Trichloroacetonitrile,545-06-2,,,16.4,7.4,6.1,,,,100.0,nitrile,,0.55,2,hansen_a1,,
Trichlorobiphenyl,55702-46-0,,,19.2,5.3,4.1,,,,,halogenated,,0.4,1,hspip_solvents,,
"Trichloroethylene (TCE, trichloroethene)",79-01-6,,C2HCl3,18.0,3.1,5.3,131.39,,,90.2,halogenated,,0.7,3,accudyne_solvents,,
Trichlorofluoromethane (Freon 11),75-69-4,,,15.3,2.0,0.0,,,,92.8,halogenated,,0.55,2,hansen_a1,,
Trichloromethane (chloroform),67-66-3,,CHCl3,17.8,3.1,5.7,119.38,,,80.7,halogenated,,0.55,2,accudyne_solvents,,
Trichlorosilane,10025-78-2,,,14.2,3.6,3.8,,,,101.1,halogenated,,0.55,2,hansen_a1,,
Triclosan,3380-34-5,,,20.0,7.7,10.0,,,,263.0,other,,0.55,2,hansen_a1,,
Tricresyl Phosphate,1330-78-5,,,19.0,12.3,4.5,,,,316.0,other,,0.55,2,hansen_a1,,
Tricyclene,508-32-7,,,16.9,0.0,0.0,,,,161.4,other,,0.55,2,hansen_a1,,
Tridecyl Alcohol,112-70-9,,,16.2,3.1,9.0,,,,242.0,alcohol,,0.55,2,hansen_a1,,
Triethanolamine,102-71-6,,C6H15NO3,17.3,22.4,23.3,149.19,,,133.2,alcohol,,0.7,3,accudyne_solvents,,
Triethanolamine/Acetic Acid,,,,17.2,20.3,18.4,,,,,alcohol,,0.25,1,hansen_a1,,
Triethyl Citrate,77-93-0,,,16.5,4.9,12.0,,,,243.0,ester,,0.55,2,hansen_a1,,
Triethylamine,121-44-8,,,17.8,0.4,1.0,,,,138.6,amine,,0.55,2,hansen_a1,,
Triethylene Glycol,112-27-6,,,16.0,12.5,18.6,,,,114.0,alcohol,,0.55,2,hansen_a1,,
Triethylene Glycol Monometh yl Ether,112-35-6,,,16.2,7.6,12.5,,,,160.0,alcohol,,0.55,2,hansen_a1,,
Triethylene Glycol Monoole yl Ether,5274-66-8,,,16.0,3.1,8.4,,,,418.5,alcohol,,0.55,2,hansen_a1,,
Triethylphosphate,78-40-0,,,16.7,11.4,9.2,,,,171.0,other,,0.55,2,hansen_a1,,
Trifluoroacetic Aci,,,,15.6,9.9,11.6,,,,74.2,acid,,0.25,1,hansen_a1,,
Trifluoroacetic Acid,76-05-1,,,15.6,9.7,11.4,,,,,acid,,0.4,1,hspip_solvents,,
Trifluoromethane (Freon 23),75-46-7,,,14.4,8.9,6.5,,,,46.1,halogenated,,0.55,2,hansen_a1,,
Triisononyl Trimellilate,53894-23-8,,,16.6,5.7,2.2,,,,602.9,other,,0.55,2,hansen_a1,,
Triisooctyl Trimellitate,27251-75-8,,,16.6,6.0,2.5,,,,553.1,other,,0.55,2,hansen_a1,,
Trimethyl Amine,75-50-3,,,14.6,3.4,1.8,,,,90.3,amine,,0.55,2,hansen_a1,,
Trimethylbenzene,95-63-6,,,18.0,1.0,1.0,,,,137.3,aromatic,,0.55,2,hansen_a1,,
Trimethylene Sulfide,287-27-4,,,18.8,7.8,9.4,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Trimethylenesulfid,,,,18.8,7.8,9.4,,,,72.8,other,,0.25,1,hansen_a1,,
Trimethylphosphate,512-56-1,,,16.7,15.9,10.2,,,,115.8,other,,0.55,2,hansen_a1,,
Trinitomethane,,,,15.5,10.3,7.3,,,,94.6,other,,0.25,1,hansen_a1,,
Trinitromethane,517-25-9,,,15.5,10.3,7.3,,,,,nitro,,0.4,1,hspip_solvents,,
Trinitrotoluene (TNT),,,,19.5,10.0,4.5,,,,137.6,nitro,,0.25,1,hansen_a1,,
Trinitrotoluene (TNT) (DM),118-96-7,,,19.5,3.5,4.4,,,,,nitro,,0.4,1,hspip_solvents,,
Trinitrotoluene (TNT) P by Dipole,,,,19.5,3.7,4.5,,,,137.6,nitro,,0.25,1,hansen_a1,,
Trioctylphosphate,1806-54-8,,,16.2,5.9,4.2,,,,469.8,other,,0.55,2,hansen_a1,,
Triphenyl Phosphate,115-86-6,,,20.1,6.4,6.8,,,,271.9,aromatic,,0.55,2,hansen_a1,,
Tripropylene Glycol Monometh yl,,,,15.3,5.5,10.4,,,,214.0,alcohol,,0.25,1,hansen_a1,,
Tripropylene Glycol Monomethyl Ether,30373-82-1,,,15.3,5.5,10.4,,,,,alcohol,,0.4,1,hspip_solvents,,
Undecane,1120-21-4,,,16.0,0.0,0.0,,,,212.7,hydrocarbon,,0.55,2,hansen_a1,,
Urea (Ro = 19.4),,,,20.9,18.7,26.4,,,,45.8,other,,0.25,1,hansen_a1,,
Urea For Ro Equal 19.4,57-13-6,,,20.9,18.7,26.4,,,,,other,,0.4,1,hspip_solvents,,
Valeronitrile,110-59-8,,,15.3,11.0,4.8,,,,103.8,nitrile,,0.55,2,hansen_a1,,
Vanillin (4-Hydroxy-3-Methoxy,,,,19.4,9.8,11.2,,,,144.1,other,,0.25,1,hansen_a1,,
Vanillin (4-Hydroxy-3-Methoxy Benzaldehy,121-33-5,,,19.4,9.8,11.2,,,,,other,,0.4,1,hspip_solvents,,
Vinyl 2-Chloro Ethyl Ether,110-75-8,,,16.3,6.7,5.8,,,,101.7,ether,,0.55,2,hansen_a1,,
Vinyl 2-Ethyl-Hexyl Ether,103-44-6,,,15.6,3.4,4.2,,,,194.2,ether,,0.55,2,hansen_a1,,
Vinyl 2-Methoxy Ethyl Ether,1663-35-0,,,15.9,6.7,6.8,,,,96.2,ether,,0.55,2,hansen_a1,,
Vinyl Acetate,108-05-4,,,16.0,7.2,5.9,,,,92.6,ester,,0.55,2,hansen_a1,,
Vinyl Acetic Acid,625-38-7,,,16.8,5.2,12.3,,,,85.3,acid,,0.4,1,hansen_a1,,
Vinyl Acetylene,689-97-4,,,15.1,1.7,12.0,,,,74.3,other,,0.55,2,hansen_a1,,
Vinyl Allyl Ether,3917-15-5,,,14.9,6.5,5.3,,,,105.4,ether,,0.55,2,hansen_a1,,
Vinyl Amine,593-67-9,,,15.7,7.2,11.8,,,,51.8,amine,,0.55,2,hansen_a1,,
Vinyl Bromide,593-60-2,,,15.9,6.3,5.4,,,,71.6,halogenated,,0.4,1,hansen_a1,,
Vinyl Butyl Carbitol,,,,16.0,5.0,6.0,,,,206.2,glycol ether,,0.4,2,hansen_a1,,
Vinyl Butyl Ether,111-34-2,,,15.2,4.1,5.1,,,,129.4,ether,,0.55,2,hansen_a1,,
Vinyl Butyl Sulfid,,,,16.0,5.0,5.4,,,,136.7,other,,0.25,1,hansen_a1,,
Vinyl Butyl Sulfide,4789-70-2,,,16.0,5.0,5.4,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Vinyl Butyrate,123-20-6,,,15.6,3.9,6.9,,,,126.5,ester,,0.55,2,hansen_a1,,
Vinyl Carbitol,929-37-3,,,16.3,7.5,13.8,,,,129.2,glycol ether,,0.55,2,hansen_a1,,
Vinyl Chloride,75-01-4,,,16.0,6.5,2.4,,,,68.7,halogenated,,0.55,2,hansen_a1,,
Vinyl Crotonate,14861-06-4,,,15.9,5.0,9.0,,,,118.8,other,,0.55,2,hansen_a1,,
Vinyl Ether,109-93-3,,,14.8,4.2,5.8,,,,90.7,ether,,0.55,2,hansen_a1,,
Vinyl Ethyl Carbitol,10143-53-0,,,15.9,6.0,6.6,,,,171.9,glycol ether,,0.55,2,hansen_a1,,
Vinyl Ethyl Ether,109-92-2,,,14.5,4.9,6.0,,,,95.0,ether,,0.4,1,hansen_a1,,
Vinyl Ethyl Sulfid,,,,16.4,5.8,6.3,,,,101.3,other,,0.25,1,hansen_a1,,
Vinyl Ethyl Sulfide,627-50-9,,,16.4,5.8,6.3,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Vinyl Formate,692-45-5,,,15.3,6.5,9.7,,,,74.7,ester,,0.55,2,hansen_a1,,
Vinyl Iodide (Iodoethene),593-66-8,,,17.1,5.5,7.3,,,,75.6,halogenated,,0.55,2,hansen_a1,,
Vinyl Isobutyl Ether,109-53-5,,,15.1,4.1,5.1,,,,131.3,ether,,0.55,2,hansen_a1,,
Vinyl Isopropyl Ether,926-65-8,,,14.7,3.5,5.2,,,,115.3,ether,,0.55,2,hansen_a1,,
Vinyl Methyl Cellosolve,,,,15.6,6.2,6.8,,,,114.7,glycol ether,,0.25,1,hansen_a1,,
Vinyl Propionate,105-38-4,,,15.6,8.0,4.7,,,,110.1,ester,,0.55,2,hansen_a1,,
Vinyl Propyl Ether,764-47-6,,,14.9,3.5,5.2,,,,113.0,ether,,0.55,2,hansen_a1,,
Vinyl Pyrrolidone,88-12-0,,,16.4,9.3,5.9,,,,106.9,amide,,0.55,2,hansen_a1,,
Vinyl S-Butyl Mercapto Butyl Ether,,,,16.5,5.0,5.8,,,,174.0,ether,,0.25,1,hansen_a1,,
Vinyl S-Butyl Mercapto Ethyl Ether,,,,16.5,5.0,5.8,,,,,ether,,0.25,1,hspip_solvents,,
Vinyl S-Ethyl Mercapto Ethyl Ether,,,,16.4,7.0,6.0,,,,139.7,ether,,0.4,2,hansen_a1,,
Vinyl Silane,7291-09-0,,,15.5,2.6,4.0,,,,89.4,other,,0.55,2,hansen_a1,,
Vinyl Trifluoro Acetate,433-28-3,,,13.9,4.3,7.6,,,,116.4,ester,,0.55,2,hansen_a1,,
Vinyl Trimethyl Silane,754-05-2,,,14.5,1.0,2.5,,,,145.3,other,,0.55,2,hansen_a1,,
Vinyl-2-Ethyl Hexanoate,94-04-2,,,15.6,2.7,5.8,,,,196.0,other,,0.55,2,hansen_a1,,
Vinylenecarbonate,872-36-6,,,17.3,18.1,9.6,,,,86.0,ester,,0.55,2,hansen_a1,,
Water,7732-18-5,,H2O,15.6,16.0,42.3,18.02,,,18.0,inorganic,,0.7,5,accudyne_solvents,,
Water - 1% in Ro = 18.1,,,,15.1,20.4,16.5,,,,18.0,other,,0.25,1,hansen_a1,,
Water - Complete Miscibility,,,,18.1,17.1,16.9,,,,18.0,other,,0.25,1,hansen_a1,,
Xylene,95-47-6,,,17.6,1.0,3.1,,,,123.3,aromatic,,0.4,1,hansen_a1,,
ß-Propiolactone,57-57-8,,,17.0,18.2,9.0,,,,,ester,,0.4,1,hspip_solvents,,
α-Chloro Acetophenone,532-27-4,,,20.0,9.6,5.7,,,,,ketone,,0.4,1,hspip_solvents,,
α-Chloro Methyl Acrylate,80-63-7,,,15.9,7.3,8.5,,,,,ester,,0.4,1,hspip_solvents,,
γ-Butyrolactone (GBL),96-48-0,,,18.0,16.6,7.4,,,,,ester,,0.4,1,hspip_solvents,,
γ-Thiobutyrolactone,1003-10-7,,,19.0,6.9,6.2,,,,,ester,,0.4,1,hspip_solvents,,
